"Subject","Trial","Task","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"995543574","115","self-matching","Matching","friend","Friend","Close","827","0.827","1"
"995543574","117","self-matching","Nonmatching","friend","Friend","Close","633","0.633","1"
"995543574","119","self-matching","Nonmatching","friend","Friend","Close","581","0.581","1"
"995543574","121","self-matching","Nonmatching","friend","Friend","Close","342","0.342","1"
"995543574","123","self-matching","Nonmatching","friend","Friend","Close","281","0.281","1"
"995543574","125","self-matching","Nonmatching","self","Self","Self","813","0.813","1"
"995543574","127","self-matching","Matching","self","Self","Self","706","0.706","1"
"995543574","129","self-matching","Matching","friend","Friend","Close","623","0.623","1"
"995543574","131","self-matching","Matching","friend","Friend","Close","1046","1.046","0"
"995543574","133","self-matching","Nonmatching","friend","Friend","Close","698","0.698","1"
"995543574","135","self-matching","Matching","self","Self","Self","601","0.601","1"
"995543574","137","self-matching","Nonmatching","friend","Friend","Close","672","0.672","1"
"995543574","139","self-matching","Matching","friend","Friend","Close","712","0.712","1"
"995543574","141","self-matching","Matching","self","Self","Self","820","0.82","1"
"995543574","143","self-matching","Matching","self","Self","Self","614","0.614","1"
"995543574","145","self-matching","Nonmatching","self","Self","Self","798","0.798","1"
"995543574","147","self-matching","Nonmatching","self","Self","Self","651","0.651","1"
"995543574","149","self-matching","Nonmatching","friend","Friend","Close","805","0.805","1"
"995543574","151","self-matching","Matching","self","Self","Self","747","0.747","1"
"995543574","153","self-matching","Matching","friend","Friend","Close","651","0.651","1"
"995543574","155","self-matching","Matching","self","Self","Self","768","0.768","1"
"995543574","157","self-matching","Matching","friend","Friend","Close","707","0.707","1"
"995543574","159","self-matching","Matching","friend","Friend","Close","684","0.684","1"
"995543574","161","self-matching","Nonmatching","self","Self","Self","718","0.718","1"
"995543574","163","self-matching","Matching","friend","Friend","Close","646","0.646","1"
"995543574","165","self-matching","Matching","self","Self","Self","767","0.767","1"
"995543574","167","self-matching","Nonmatching","self","Self","Self","655","0.655","1"
"995543574","169","self-matching","Matching","self","Self","Self","683","0.683","1"
"995543574","171","self-matching","Nonmatching","self","Self","Self","708","0.708","1"
"995543574","173","self-matching","Nonmatching","friend","Friend","Close","1015","1.015","1"
"995543574","175","self-matching","Matching","self","Self","Self","580","0.58","1"
"995543574","177","self-matching","Nonmatching","friend","Friend","Close","631","0.631","1"
"995543574","179","self-matching","Nonmatching","self","Self","Self","661","0.661","1"
"995543574","181","self-matching","Matching","friend","Friend","Close","650","0.65","1"
"995543574","183","self-matching","Nonmatching","self","Self","Self","792","0.792","1"
"995543574","185","self-matching","Nonmatching","self","Self","Self","519","0.519","1"
"995543574","187","self-matching","Nonmatching","self","Self","Self","681","0.681","1"
"995543574","189","self-matching","Nonmatching","friend","Friend","Close","871","0.871","1"
"995543574","191","self-matching","Nonmatching","self","Self","Self","686","0.686","1"
"995543574","193","self-matching","Nonmatching","self","Self","Self","647","0.647","1"
"995543574","195","self-matching","Matching","self","Self","Self","781","0.781","1"
"995543574","197","self-matching","Matching","friend","Friend","Close","699","0.699","1"
"995543574","199","self-matching","Matching","self","Self","Self","898","0.898","1"
"995543574","201","self-matching","Nonmatching","friend","Friend","Close","641","0.641","1"
"995543574","203","self-matching","Matching","self","Self","Self","905","0.905","1"
"995543574","205","self-matching","Nonmatching","friend","Friend","Close","597","0.597","1"
"995543574","207","self-matching","Matching","friend","Friend","Close","652","0.652","1"
"995543574","209","self-matching","Nonmatching","self","Self","Self","621","0.621","1"
"995543574","211","self-matching","Nonmatching","self","Self","Self","780","0.78","1"
"995543574","213","self-matching","Matching","friend","Friend","Close","653","0.653","1"
"995543574","215","self-matching","Matching","friend","Friend","Close","633","0.633","1"
"995543574","217","self-matching","Matching","friend","Friend","Close","517","0.517","1"
"995543574","219","self-matching","Nonmatching","self","Self","Self","592","0.592","1"
"995543574","221","self-matching","Nonmatching","self","Self","Self","476","0.476","1"
"995543574","223","self-matching","Matching","friend","Friend","Close","762","0.762","1"
"995543574","225","self-matching","Matching","self","Self","Self","637","0.637","1"
"995543574","227","self-matching","Matching","self","Self","Self","657","0.657","1"
"995543574","229","self-matching","Matching","self","Self","Self","446","0.446","1"
"995543574","231","self-matching","Nonmatching","friend","Friend","Close","492","0.492","1"
"995543574","233","self-matching","Nonmatching","self","Self","Self","814","0.814","1"
"995543574","235","self-matching","Nonmatching","friend","Friend","Close","555","0.555","1"
"995543574","237","self-matching","Nonmatching","self","Self","Self","781","0.781","1"
"995543574","239","self-matching","Matching","friend","Friend","Close","636","0.636","1"
"995543580","5","self-matching","Nonmatching","friend","Friend","Close","533","0.533","0"
"995543580","23","self-matching","Nonmatching","friend","Friend","Close","1058","1.058","0"
"995543580","25","self-matching","Nonmatching","friend","Friend","Close","725","0.725","1"
"995543580","27","self-matching","Nonmatching","friend","Friend","Close","852","0.852","1"
"995543580","29","self-matching","Nonmatching","self","Self","Self","863","0.863","1"
"995543580","31","self-matching","Matching","self","Self","Self","686","0.686","1"
"995543580","33","self-matching","Matching","self","Self","Self","251","0.251","0"
"995543580","35","self-matching","Nonmatching","friend","Friend","Close","874","0.874","1"
"995543580","37","self-matching","Matching","friend","Friend","Close","759","0.759","1"
"995543580","39","self-matching","Matching","friend","Friend","Close","672","0.672","0"
"995543580","41","self-matching","Matching","friend","Friend","Close","726","0.726","1"
"995543580","43","self-matching","Nonmatching","self","Self","Self","625","0.625","0"
"995543580","45","self-matching","Matching","self","Self","Self","924","0.924","1"
"995543580","47","self-matching","Matching","friend","Friend","Close","827","0.827","1"
"995543580","49","self-matching","Matching","friend","Friend","Close","513","0.513","1"
"995543580","51","self-matching","Nonmatching","self","Self","Self","856","0.856","1"
"995543580","53","self-matching","Nonmatching","self","Self","Self","578","0.578","1"
"995543580","55","self-matching","Matching","self","Self","Self","458","0.458","1"
"995543580","57","self-matching","Matching","self","Self","Self","312","0.312","1"
"995543580","59","self-matching","Matching","self","Self","Self","288","0.288","1"
"995543580","61","self-matching","Nonmatching","friend","Friend","Close","724","0.724","1"
"995543580","63","self-matching","Nonmatching","friend","Friend","Close","320","0.32","1"
"995543580","65","self-matching","Matching","friend","Friend","Close","624","0.624","1"
"995543580","67","self-matching","Nonmatching","friend","Friend","Close","444","0.444","1"
"995543580","69","self-matching","Matching","friend","Friend","Close","672","0.672","1"
"995543580","71","self-matching","Nonmatching","friend","Friend","Close","483","0.483","1"
"995543580","73","self-matching","Matching","friend","Friend","Close","411","0.411","1"
"995543580","75","self-matching","Nonmatching","self","Self","Self","990","0.99","1"
"995543580","77","self-matching","Nonmatching","self","Self","Self","511","0.511","1"
"995543580","79","self-matching","Matching","friend","Friend","Close","582","0.582","1"
"995543580","81","self-matching","Nonmatching","self","Self","Self","811","0.811","1"
"995543580","83","self-matching","Nonmatching","friend","Friend","Close","797","0.797","1"
"995543580","85","self-matching","Matching","self","Self","Self","717","0.717","1"
"995543580","87","self-matching","Nonmatching","self","Self","Self","930","0.93","0"
"995543580","89","self-matching","Nonmatching","friend","Friend","Close","861","0.861","0"
"995543580","91","self-matching","Matching","friend","Friend","Close","795","0.795","1"
"995543580","93","self-matching","Matching","friend","Friend","Close","860","0.86","1"
"995543580","95","self-matching","Matching","friend","Friend","Close","461","0.461","1"
"995543580","97","self-matching","Matching","self","Self","Self","592","0.592","1"
"995543580","99","self-matching","Matching","friend","Friend","Close","567","0.567","1"
"995543580","101","self-matching","Nonmatching","self","Self","Self","415","0.415","1"
"995543580","103","self-matching","Matching","friend","Friend","Close","580","0.58","1"
"995543580","105","self-matching","Matching","self","Self","Self","515","0.515","1"
"995543580","107","self-matching","Matching","self","Self","Self","395","0.395","1"
"995543580","109","self-matching","Nonmatching","self","Self","Self","572","0.572","0"
"995543580","111","self-matching","Matching","friend","Friend","Close","748","0.748","1"
"995543580","113","self-matching","Matching","self","Self","Self","601","0.601","1"
"995543580","115","self-matching","Nonmatching","friend","Friend","Close","335","0.335","1"
"995543580","117","self-matching","Nonmatching","self","Self","Self","613","0.613","0"
"995543580","119","self-matching","Matching","self","Self","Self","564","0.564","1"
"995543580","121","self-matching","Matching","self","Self","Self","430","0.43","1"
"995543580","123","self-matching","Nonmatching","self","Self","Self","681","0.681","1"
"995543580","125","self-matching","Matching","friend","Friend","Close","710","0.71","1"
"995543580","127","self-matching","Matching","friend","Friend","Close","795","0.795","1"
"995543580","129","self-matching","Matching","friend","Friend","Close","519","0.519","1"
"995543580","131","self-matching","Matching","friend","Friend","Close","378","0.378","1"
"995543580","133","self-matching","Nonmatching","self","Self","Self","724","0.724","1"
"995543580","135","self-matching","Nonmatching","friend","Friend","Close","711","0.711","1"
"995543580","137","self-matching","Nonmatching","friend","Friend","Close","314","0.314","1"
