"ExperimentName","Subject","Session","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Label","Phase"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",666,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",518,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",522,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",511,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",587,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",439,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",379,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",463,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",420,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",392,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",460,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",535,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",531,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",480,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",532,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",480,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",460,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",640,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",469,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",433,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",477,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",449,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",469,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",426,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",430,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",474,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",549,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",593,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",0,"n",861,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",658,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",510,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",738,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",870,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",306,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",719,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",659,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",623,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",467,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",431,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",532,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",520,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",555,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",407,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",459,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",544,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",428,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",600,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",492,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",424,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",468,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",697,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",437,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",601,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",445,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",489,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",614,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",418,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",685,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",345,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",397,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",650,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",958,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",442,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",638,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",410,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",537,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",478,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",346,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",381,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",417,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",421,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",586,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",486,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",450,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",406,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",554,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",583,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",403,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",415,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",579,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",695,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",460,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",432,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",475,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",431,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",427,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",407,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",700,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",384,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",444,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",728,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",396,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",369,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",461,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",417,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",429,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",425,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",446,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",409,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",405,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",417,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",621,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",402,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",518,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",530,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",494,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",482,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",399,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",419,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",407,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",475,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",463,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",443,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",448,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",483,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",431,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",451,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",407,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",652,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",528,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",692,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",376,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",500,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",369,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",437,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",441,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",429,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",473,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",0,"n",486,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",1001,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",333,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",577,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",765,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",577,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",406,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",434,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",558,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",514,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",422,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",419,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",479,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",419,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",0,NA,0,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",603,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",392,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",411,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",482,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",622,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",706,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",422,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",507,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",695,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",451,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",631,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",539,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",559,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",635,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",695,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",595,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",695,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",658,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",494,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",386,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",654,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",514,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",567,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",371,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",423,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",475,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",383,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",524,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",543,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",539,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",423,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",699,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",391,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",388,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",432,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",452,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",688,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",676,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",577,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",445,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",497,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",621,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",359,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",403,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",455,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",451,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",919,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",763,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",496,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",444,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",352,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",460,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",464,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",380,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",361,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",405,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",409,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",437,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",393,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",333,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",409,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",389,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",425,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",333,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",394,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",438,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",746,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",502,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",378,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",591,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",475,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",407,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",731,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",391,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",419,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",431,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",531,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",575,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",491,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",511,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",508,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",384,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",380,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",368,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",341,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",369,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",381,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",937,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",549,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",593,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",478,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",386,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",406,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",458,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",582,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",434,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",551,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",363,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",439,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",451,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",462,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",435,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",535,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",451,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",599,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",491,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",448,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",428,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",392,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",388,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",616,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",453,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",577,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",469,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",457,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",372,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",640,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",421,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",409,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",477,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",449,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",437,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",458,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",502,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",426,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",382,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",474,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",391,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",363,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",447,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",835,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",678,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",435,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",551,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",467,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",543,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",403,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",360,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",348,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",608,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",372,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",896,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",604,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",417,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",333,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",465,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",541,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",440,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",445,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",425,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",397,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",425,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",445,"friend","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"m",378,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",430,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",458,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",470,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"m",314,"self","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",495,"self","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",459,"friend","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"n",487,"self","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",451,"friend","Breaking"
"breaking",21,NA,20,"right","male","Stranger","C.bmp",1,"n",390,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Self","S.bmp",1,"n",386,"stranger","Breaking"
"breaking",21,NA,20,"right","male","Friend","T.bmp",1,"m",479,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",623,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",517,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",0,"n",555,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",544,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",742,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",690,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",574,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",475,"friend","Breaking"
